player_tm_id,player_name,season,competition,appearances,minutes_played
262749,David Raya,25/26,Premier League,37,3330
262749,David Raya,24/25,Premier League,38,3420
262749,David Raya,24/25,UEFA Champions League,13,1170
262749,David Raya,24/25,EFL Cup,3,270
262749,David Raya,24/25,FA Cup,1,120
262749,David Raya,23/24,Premier League,32,2880
262749,David Raya,23/24,UEFA Champions League,9,840
262749,David Raya,22/23,Premier League,38,3420
262749,David Raya,22/23,EFL Cup,1,90
262749,David Raya,21/22,Premier League,24,2160
262749,David Raya,21/22,FA Cup,1,90
262749,David Raya,20/21,Championship Play-Offs,3,270
262749,David Raya,20/21,Championship,42,3780
262749,David Raya,20/21,EFL Cup,3,270
262749,David Raya,19/20,Championship Play-Offs,3,300
262749,David Raya,19/20,Championship,46,4140
192279,Kepa Arrizabalaga,25/26,Premier League,1,90
192279,Kepa Arrizabalaga,25/26,FA Cup,4,357
192279,Kepa Arrizabalaga,25/26,EFL Cup,6,540
192279,Kepa Arrizabalaga,24/25,Premier League,31,2790
192279,Kepa Arrizabalaga,24/25,FA Cup,4,390
192279,Kepa Arrizabalaga,23/24,UEFA Champions League,4,360
192279,Kepa Arrizabalaga,23/24,LaLiga,14,1197
192279,Kepa Arrizabalaga,23/24,Copa del Rey,1,90
192279,Kepa Arrizabalaga,23/24,Supercopa,1,120
192279,Kepa Arrizabalaga,22/23,Premier League,29,2565
192279,Kepa Arrizabalaga,22/23,UEFA Champions League,9,810
192279,Kepa Arrizabalaga,22/23,FA Cup,1,90
192279,Kepa Arrizabalaga,21/22,Premier League,4,360
192279,Kepa Arrizabalaga,21/22,FA Cup,2,210
192279,Kepa Arrizabalaga,21/22,UEFA Champions League,1,90
192279,Kepa Arrizabalaga,21/22,EFL Cup,6,451
192279,Kepa Arrizabalaga,21/22,Club World Cup,1,90
192279,Kepa Arrizabalaga,21/22,UEFA Super Cup,1,1
192279,Kepa Arrizabalaga,20/21,UEFA Champions League,1,90
192279,Kepa Arrizabalaga,20/21,Premier League,7,585
192279,Kepa Arrizabalaga,20/21,FA Cup,6,540
192279,Kepa Arrizabalaga,19/20,UEFA Champions League,6,540
192279,Kepa Arrizabalaga,19/20,FA Cup,1,90
192279,Kepa Arrizabalaga,19/20,Premier League,33,2970
192279,Kepa Arrizabalaga,19/20,UEFA Super Cup,1,120
848753,Tommy Setford,25/26,PL2 Playoffs,1,90
848753,Tommy Setford,25/26,Premier League 2,8,673
848753,Tommy Setford,25/26,FA Cup,1,3
848753,Tommy Setford,25/26,EFL Trophy,2,180
848753,Tommy Setford,24/25,PL2 Playoffs,1,90
848753,Tommy Setford,24/25,Premier League 2,4,360
848753,Tommy Setford,24/25,EFL Cup,1,90
848753,Tommy Setford,24/25,UEFA Youth League,2,180
848753,Tommy Setford,23/24,O18 Div. 1 Spring,5,450
848753,Tommy Setford,23/24,U19 Cup Netherlands,1,90
848753,Tommy Setford,23/24,O18 Div. 1 Fall,9,810
848753,Tommy Setford,22/23,O18 Div. 1 Spring,11,900
848753,Tommy Setford,22/23,UEFA Youth League,3,270
848753,Tommy Setford,22/23,U19 Cup Netherlands,2,180
848753,Tommy Setford,22/23,O18 Div. 1 Fall,5,450
848753,Tommy Setford,21/22,U17 Div. 1 Spring,5,450
848753,Tommy Setford,21/22,U17 Div. 1 Fall,9,810
495666,William Saliba,25/26,Premier League,31,2615
495666,William Saliba,25/26,FA Cup,2,79
495666,William Saliba,25/26,EFL Cup,5,450
495666,William Saliba,24/25,Premier League,35,3041
495666,William Saliba,24/25,UEFA Champions League,11,990
495666,William Saliba,24/25,EFL Cup,4,315
495666,William Saliba,24/25,FA Cup,1,120
495666,William Saliba,23/24,Premier League,38,3420
495666,William Saliba,23/24,UEFA Champions League,10,902
495666,William Saliba,23/24,FA Cup,1,90
495666,William Saliba,23/24,Community Shield,1,90
495666,William Saliba,22/23,Premier League,27,2416
495666,William Saliba,22/23,Europa League,4,291
495666,William Saliba,22/23,FA Cup,1,45
495666,William Saliba,22/23,EFL Cup,1,63
495666,William Saliba,21/22,Ligue 1,36,3240
495666,William Saliba,21/22,Conference League,7,630
495666,William Saliba,21/22,Coupe de France,3,265
495666,William Saliba,21/22,Europa League,6,540
495666,William Saliba,20/21,Ligue 1,20,1800
495666,William Saliba,20/21,Coupe de France,2,152
495666,William Saliba,20/21,Premier League 2,6,527
495666,William Saliba,20/21,EFL Trophy,2,179
495666,William Saliba,19/20,Ligue 1,12,991
495666,William Saliba,19/20,Coupe de France,3,270
495666,William Saliba,19/20,Europa League,2,180
435338,Gabriel,25/26,Premier League,32,2751
435338,Gabriel,25/26,FA Cup,2,148
435338,Gabriel,25/26,EFL Cup,5,309
435338,Gabriel,24/25,Premier League,28,2365
435338,Gabriel,24/25,UEFA Champions League,9,804
435338,Gabriel,24/25,EFL Cup,4,211
435338,Gabriel,24/25,FA Cup,1,120
435338,Gabriel,23/24,Premier League,36,3044
435338,Gabriel,23/24,UEFA Champions League,10,930
435338,Gabriel,23/24,FA Cup,1,90
435338,Gabriel,23/24,EFL Cup,2,180
435338,Gabriel,23/24,Community Shield,1,87
435338,Gabriel,22/23,Premier League,38,3411
435338,Gabriel,22/23,Europa League,7,515
435338,Gabriel,22/23,FA Cup,2,180
435338,Gabriel,22/23,EFL Cup,1,27
435338,Gabriel,21/22,Premier League,35,3067
435338,Gabriel,21/22,EFL Cup,3,197
435338,Gabriel,21/22,Premier League 2,1,45
435338,Gabriel,20/21,Premier League,23,1997
435338,Gabriel,20/21,Europa League,6,540
435338,Gabriel,20/21,FA Cup,1,90
435338,Gabriel,20/21,EFL Cup,2,180
435338,Gabriel,19/20,Ligue 1,24,2087
435338,Gabriel,19/20,Coupe de France,1,90
435338,Gabriel,19/20,Coupe de la Ligue,3,270
435338,Gabriel,19/20,UEFA Champions League,6,540
659813,Piero Hincapié,25/26,Premier League,25,1792
659813,Piero Hincapié,25/26,FA Cup,1,52
659813,Piero Hincapié,25/26,EFL Cup,3,225
659813,Piero Hincapié,25/26,Bundesliga,1,90
659813,Piero Hincapié,25/26,DFB-Pokal,1,65
659813,Piero Hincapié,24/25,Bundesliga,32,2670
659813,Piero Hincapié,24/25,DFB-Pokal,3,254
659813,Piero Hincapié,24/25,UEFA Champions League,9,773
659813,Piero Hincapié,24/25,DFL-Supercup,1,90
659813,Piero Hincapié,23/24,DFB-Pokal,5,223
659813,Piero Hincapié,23/24,Europa League,12,911
659813,Piero Hincapié,23/24,Bundesliga,26,1483
659813,Piero Hincapié,22/23,Bundesliga,30,2468
659813,Piero Hincapié,22/23,Europa League,8,742
659813,Piero Hincapié,22/23,UEFA Champions League,5,450
659813,Piero Hincapié,21/22,Bundesliga,27,1751
659813,Piero Hincapié,21/22,Europa League,6,432
646750,Cristhian Mosquera,25/26,Premier League,20,989
646750,Cristhian Mosquera,25/26,FA Cup,3,270
646750,Cristhian Mosquera,25/26,EFL Cup,2,180
646750,Cristhian Mosquera,24/25,LaLiga,37,3320
646750,Cristhian Mosquera,24/25,Copa del Rey,4,295
646750,Cristhian Mosquera,23/24,LaLiga,36,3075
646750,Cristhian Mosquera,23/24,Copa del Rey,2,177
646750,Cristhian Mosquera,22/23,LaLiga,3,143
646750,Cristhian Mosquera,22/23,Segunda Federación - Gr. III,10,815
646750,Cristhian Mosquera,22/23,Copa del Rey,1,90
646750,Cristhian Mosquera,21/22,LaLiga,6,209
646750,Cristhian Mosquera,21/22,Copa del Rey,1,90
502821,Riccardo Calafiori,25/26,Premier League,26,1708
502821,Riccardo Calafiori,25/26,FA Cup,2,106
502821,Riccardo Calafiori,25/26,EFL Cup,2,115
502821,Riccardo Calafiori,24/25,Premier League,19,985
502821,Riccardo Calafiori,24/25,UEFA Champions League,8,430
502821,Riccardo Calafiori,24/25,EFL Cup,2,82
502821,Riccardo Calafiori,23/24,Serie A,30,2338
502821,Riccardo Calafiori,23/24,Italy Cup,3,130
502821,Riccardo Calafiori,23/24,Super League,3,253
502821,Riccardo Calafiori,23/24,UECL Qualifiers,1,69
502821,Riccardo Calafiori,22/23,Super League,23,1692
502821,Riccardo Calafiori,22/23,Conference League,8,699
502821,Riccardo Calafiori,22/23,Swiss Cup,3,300
502821,Riccardo Calafiori,21/22,Serie A,3,80
502821,Riccardo Calafiori,21/22,Serie A,6,172
502821,Riccardo Calafiori,21/22,Conference League,3,257
502821,Riccardo Calafiori,20/21,Serie A,3,65
502821,Riccardo Calafiori,20/21,Europa League,5,354
502821,Riccardo Calafiori,19/20,Serie A,1,60
502821,Riccardo Calafiori,19/20,Primavera 1,13,816
502821,Riccardo Calafiori,19/20,Coppa Primavera,3,252
890721,Myles Lewis-Skelly,25/26,Premier League,20,698
890721,Myles Lewis-Skelly,25/26,FA Cup,3,240
890721,Myles Lewis-Skelly,25/26,EFL Cup,3,270
890721,Myles Lewis-Skelly,24/25,Premier League,23,1371
890721,Myles Lewis-Skelly,24/25,UEFA Champions League,10,566
890721,Myles Lewis-Skelly,24/25,EFL Cup,5,279
890721,Myles Lewis-Skelly,24/25,FA Cup,1,90
890721,Myles Lewis-Skelly,24/25,EFL Trophy,1,90
890721,Myles Lewis-Skelly,24/25,Premier League 2,2,147
890721,Myles Lewis-Skelly,23/24,PL2 Playoffs,2,169
890721,Myles Lewis-Skelly,23/24,Premier League 2,12,866
890721,Myles Lewis-Skelly,23/24,U18 Premier League,1,90
890721,Myles Lewis-Skelly,23/24,FA Youth Cup,2,180
890721,Myles Lewis-Skelly,23/24,UEFA Youth League,3,249
890721,Myles Lewis-Skelly,23/24,EFL Trophy,2,171
890721,Myles Lewis-Skelly,22/23,Premier League 2,7,301
890721,Myles Lewis-Skelly,22/23,U18 Premier League,6,540
890721,Myles Lewis-Skelly,22/23,FA Youth Cup,6,570
890721,Myles Lewis-Skelly,22/23,EFL Trophy,2,39
890721,Myles Lewis-Skelly,22/23,Premier League Int. Cup U21,1,29
890721,Myles Lewis-Skelly,21/22,U18 Premier League,1,90
890721,Myles Lewis-Skelly,20/21,U18 Premier League,1,23
335721,Ben White,25/26,Premier League,12,704
335721,Ben White,25/26,FA Cup,3,238
335721,Ben White,25/26,EFL Cup,4,313
335721,Ben White,24/25,Premier League,17,1198
335721,Ben White,24/25,UEFA Champions League,9,333
335721,Ben White,23/24,Premier League,37,2995
335721,Ben White,23/24,UEFA Champions League,10,752
335721,Ben White,23/24,FA Cup,1,90
335721,Ben White,23/24,EFL Cup,2,159
335721,Ben White,23/24,Community Shield,1,90
335721,Ben White,22/23,Premier League,38,3067
335721,Ben White,22/23,Europa League,7,394
335721,Ben White,22/23,FA Cup,1,9
335721,Ben White,21/22,Premier League,32,2880
335721,Ben White,21/22,EFL Cup,4,308
335721,Ben White,21/22,FA Cup,1,90
335721,Ben White,20/21,Premier League,36,3196
335721,Ben White,20/21,FA Cup,2,179
335721,Ben White,20/21,EFL Cup,1,90
335721,Ben White,19/20,Championship,46,4140
335721,Ben White,19/20,FA Cup,1,90
335721,Ben White,19/20,EFL Cup,2,135
423440,Martín Zubimendi,25/26,Premier League,38,3002
423440,Martín Zubimendi,25/26,FA Cup,3,30
423440,Martín Zubimendi,25/26,EFL Cup,3,270
423440,Martín Zubimendi,24/25,LaLiga,36,2962
423440,Martín Zubimendi,24/25,Copa del Rey,4,390
423440,Martín Zubimendi,24/25,Europa League,8,603
423440,Martín Zubimendi,23/24,LaLiga,31,2655
423440,Martín Zubimendi,23/24,UEFA Champions League,8,713
423440,Martín Zubimendi,23/24,Copa del Rey,6,367
423440,Martín Zubimendi,22/23,LaLiga,36,3102
423440,Martín Zubimendi,22/23,Europa League,4,360
423440,Martín Zubimendi,22/23,Copa del Rey,4,285
423440,Martín Zubimendi,21/22,LaLiga,36,2584
423440,Martín Zubimendi,21/22,Europa League,7,554
423440,Martín Zubimendi,21/22,Copa del Rey,4,192
423440,Martín Zubimendi,20/21,LaLiga,31,1876
423440,Martín Zubimendi,20/21,Europa League,7,475
423440,Martín Zubimendi,20/21,Copa del Rey,2,146
423440,Martín Zubimendi,20/21,Supercopa,1,15
423440,Martín Zubimendi,19/20,Copa del Rey,1,90
423440,Martín Zubimendi,19/20,LaLiga,9,571
423440,Martín Zubimendi,19/20,2ª B - Grupo II,25,2250
148367,Christian Nørgaard,25/26,Premier League,7,101
148367,Christian Nørgaard,25/26,FA Cup,4,360
148367,Christian Nørgaard,25/26,EFL Cup,3,270
148367,Christian Nørgaard,24/25,Premier League,34,2830
148367,Christian Nørgaard,24/25,EFL Cup,1,63
148367,Christian Nørgaard,23/24,Premier League,31,2514
148367,Christian Nørgaard,23/24,FA Cup,1,11
148367,Christian Nørgaard,23/24,EFL Cup,1,63
148367,Christian Nørgaard,22/23,Premier League,22,1770
148367,Christian Nørgaard,22/23,EFL Cup,1,45
148367,Christian Nørgaard,21/22,Premier League,35,3059
148367,Christian Nørgaard,21/22,FA Cup,1,90
148367,Christian Nørgaard,21/22,EFL Cup,2,52
148367,Christian Nørgaard,20/21,Championship Play-Offs,1,90
148367,Christian Nørgaard,20/21,Championship,17,1302
148367,Christian Nørgaard,20/21,EFL Cup,4,165
148367,Christian Nørgaard,19/20,Championship Play-Offs,3,300
148367,Christian Nørgaard,19/20,Championship,42,3468
357662,Declan Rice,25/26,Premier League,36,3099
357662,Declan Rice,25/26,EFL Cup,6,288
357662,Declan Rice,24/25,Premier League,35,2833
357662,Declan Rice,24/25,UEFA Champions League,13,1006
357662,Declan Rice,24/25,EFL Cup,3,242
357662,Declan Rice,24/25,FA Cup,1,47
357662,Declan Rice,23/24,Premier League,38,3231
357662,Declan Rice,23/24,UEFA Champions League,10,839
357662,Declan Rice,23/24,FA Cup,1,90
357662,Declan Rice,23/24,EFL Cup,1,33
357662,Declan Rice,23/24,Community Shield,1,81
357662,Declan Rice,22/23,Conference League,11,696
357662,Declan Rice,22/23,Premier League,37,3272
357662,Declan Rice,22/23,FA Cup,2,180
357662,Declan Rice,21/22,Premier League,36,3178
357662,Declan Rice,21/22,Europa League,10,900
357662,Declan Rice,21/22,FA Cup,3,254
357662,Declan Rice,21/22,EFL Cup,1,90
357662,Declan Rice,20/21,Premier League,32,2880
357662,Declan Rice,20/21,FA Cup,2,210
357662,Declan Rice,20/21,EFL Cup,1,90
357662,Declan Rice,19/20,Premier League,38,3420
357662,Declan Rice,19/20,FA Cup,2,180
338424,Mikel Merino,25/26,Premier League,22,1027
338424,Mikel Merino,25/26,FA Cup,1,90
338424,Mikel Merino,25/26,EFL Cup,4,273
338424,Mikel Merino,24/25,Premier League,28,1581
338424,Mikel Merino,24/25,UEFA Champions League,12,817
338424,Mikel Merino,24/25,EFL Cup,3,164
338424,Mikel Merino,24/25,FA Cup,1,73
338424,Mikel Merino,23/24,LaLiga,32,2485
338424,Mikel Merino,23/24,UEFA Champions League,7,630
338424,Mikel Merino,23/24,Copa del Rey,6,486
338424,Mikel Merino,22/23,LaLiga,33,2498
338424,Mikel Merino,22/23,Europa League,7,543
338424,Mikel Merino,22/23,Copa del Rey,3,127
338424,Mikel Merino,21/22,LaLiga,34,2896
338424,Mikel Merino,21/22,Europa League,6,516
338424,Mikel Merino,21/22,Copa del Rey,3,270
338424,Mikel Merino,20/21,LaLiga,26,2157
338424,Mikel Merino,20/21,Europa League,8,695
338424,Mikel Merino,20/21,Copa del Rey,1,120
338424,Mikel Merino,20/21,Supercopa,1,120
338424,Mikel Merino,19/20,Copa del Rey,7,561
338424,Mikel Merino,19/20,LaLiga,36,3144
338424,Mikel Merino,20/21,Premier League 2,6,527
338424,Mikel Merino,20/21,EFL Trophy,2,179
338424,Mikel Merino,19/20,Ligue 1,12,991
338424,Mikel Merino,19/20,Coupe de France,3,270
338424,Mikel Merino,19/20,Europa League,2,180
316264,Martin Ødegaard,25/26,Premier League,24,1371
316264,Martin Ødegaard,25/26,FA Cup,2,82
316264,Martin Ødegaard,25/26,EFL Cup,2,91
316264,Martin Ødegaard,24/25,Premier League,30,2332
316264,Martin Ødegaard,24/25,UEFA Champions League,11,799
316264,Martin Ødegaard,24/25,EFL Cup,3,196
316264,Martin Ødegaard,24/25,FA Cup,1,120
316264,Martin Ødegaard,23/24,Premier League,35,3104
316264,Martin Ødegaard,23/24,UEFA Champions League,9,751
316264,Martin Ødegaard,23/24,FA Cup,1,90
316264,Martin Ødegaard,23/24,EFL Cup,2,18
316264,Martin Ødegaard,23/24,Community Shield,1,90
316264,Martin Ødegaard,22/23,Premier League,37,3150
316264,Martin Ødegaard,22/23,Europa League,7,238
316264,Martin Ødegaard,22/23,FA Cup,1,16
316264,Martin Ødegaard,21/22,Premier League,36,2793
316264,Martin Ødegaard,21/22,EFL Cup,3,224
316264,Martin Ødegaard,21/22,FA Cup,1,90
316264,Martin Ødegaard,20/21,Premier League,14,866
316264,Martin Ødegaard,20/21,Europa League,6,424
316264,Martin Ødegaard,20/21,LaLiga,7,232
316264,Martin Ødegaard,20/21,UEFA Champions League,2,135
316264,Martin Ødegaard,19/20,LaLiga,31,2532
316264,Martin Ødegaard,19/20,Copa del Rey,5,402
479999,Eberechi Eze,25/26,Premier League,32,1816
479999,Eberechi Eze,25/26,FA Cup,3,208
479999,Eberechi Eze,25/26,EFL Cup,4,321
479999,Eberechi Eze,25/26,Premier League,1,84
479999,Eberechi Eze,25/26,Community Shield,1,90
479999,Eberechi Eze,24/25,Premier League,34,2603
479999,Eberechi Eze,24/25,FA Cup,5,443
479999,Eberechi Eze,24/25,EFL Cup,4,257
479999,Eberechi Eze,23/24,Premier League,27,2066
479999,Eberechi Eze,23/24,FA Cup,2,154
479999,Eberechi Eze,23/24,EFL Cup,2,65
479999,Eberechi Eze,22/23,Premier League,38,2645
479999,Eberechi Eze,22/23,FA Cup,1,16
479999,Eberechi Eze,22/23,EFL Cup,1,25
479999,Eberechi Eze,21/22,Premier League,13,602
479999,Eberechi Eze,21/22,FA Cup,4,296
479999,Eberechi Eze,21/22,Premier League 2,2,152
479999,Eberechi Eze,20/21,Premier League,34,2563
479999,Eberechi Eze,20/21,FA Cup,1,90
479999,Eberechi Eze,20/21,EFL Cup,1,90
479999,Eberechi Eze,19/20,Championship,46,4063
479999,Eberechi Eze,19/20,FA Cup,1,90
479999,Eberechi Eze,19/20,EFL Cup,1,30
655488,Gabriel Martinelli,25/26,Premier League,30,1073
655488,Gabriel Martinelli,25/26,FA Cup,4,352
655488,Gabriel Martinelli,25/26,EFL Cup,5,261
655488,Gabriel Martinelli,24/25,Premier League,33,2299
655488,Gabriel Martinelli,24/25,UEFA Champions League,13,937
655488,Gabriel Martinelli,24/25,EFL Cup,4,208
655488,Gabriel Martinelli,24/25,FA Cup,1,120
655488,Gabriel Martinelli,23/24,Premier League,35,2029
655488,Gabriel Martinelli,23/24,UEFA Champions League,6,484
655488,Gabriel Martinelli,23/24,FA Cup,1,28
655488,Gabriel Martinelli,23/24,EFL Cup,1,24
655488,Gabriel Martinelli,23/24,Community Shield,1,75
655488,Gabriel Martinelli,22/23,Premier League,36,2805
655488,Gabriel Martinelli,22/23,Europa League,7,493
655488,Gabriel Martinelli,22/23,FA Cup,2,114
655488,Gabriel Martinelli,22/23,EFL Cup,1,28
655488,Gabriel Martinelli,21/22,Premier League,29,1867
655488,Gabriel Martinelli,21/22,EFL Cup,6,377
655488,Gabriel Martinelli,21/22,FA Cup,1,90
655488,Gabriel Martinelli,20/21,Premier League,14,586
655488,Gabriel Martinelli,20/21,Europa League,6,101
655488,Gabriel Martinelli,20/21,FA Cup,1,58
655488,Gabriel Martinelli,20/21,EFL Cup,1,49
655488,Gabriel Martinelli,20/21,EFL Trophy,1,45
655488,Gabriel Martinelli,19/20,FA Cup,3,203
655488,Gabriel Martinelli,19/20,Premier League,14,656
655488,Gabriel Martinelli,19/20,Europa League,7,424
655488,Gabriel Martinelli,19/20,EFL Cup,2,180
144028,Leandro Trossard,25/26,Premier League,30,1073
144028,Leandro Trossard,25/26,FA Cup,4,352
144028,Leandro Trossard,25/26,EFL Cup,5,261
144028,Leandro Trossard,24/25,Premier League,33,2299
144028,Leandro Trossard,24/25,UEFA Champions League,13,937
144028,Leandro Trossard,24/25,EFL Cup,4,208
144028,Leandro Trossard,24/25,FA Cup,1,120
144028,Leandro Trossard,23/24,Premier League,35,2029
144028,Leandro Trossard,23/24,UEFA Champions League,6,484
144028,Leandro Trossard,23/24,FA Cup,1,28
144028,Leandro Trossard,23/24,EFL Cup,1,24
144028,Leandro Trossard,23/24,Community Shield,1,75
144028,Leandro Trossard,22/23,Premier League,36,2805
144028,Leandro Trossard,22/23,Europa League,7,493
144028,Leandro Trossard,22/23,FA Cup,2,114
144028,Leandro Trossard,22/23,EFL Cup,1,28
144028,Leandro Trossard,21/22,Premier League,29,1867
144028,Leandro Trossard,21/22,EFL Cup,6,377
144028,Leandro Trossard,21/22,FA Cup,1,90
144028,Leandro Trossard,20/21,Premier League,14,586
144028,Leandro Trossard,20/21,Europa League,6,101
144028,Leandro Trossard,20/21,FA Cup,1,58
144028,Leandro Trossard,20/21,EFL Cup,1,49
144028,Leandro Trossard,20/21,EFL Trophy,1,45
144028,Leandro Trossard,19/20,FA Cup,3,203
144028,Leandro Trossard,19/20,Premier League,14,656
144028,Leandro Trossard,19/20,Europa League,7,424
144028,Leandro Trossard,19/20,EFL Cup,2,180
433177,Bukayo Saka,25/26,Premier League,31,2226
433177,Bukayo Saka,25/26,FA Cup,2,58
433177,Bukayo Saka,25/26,EFL Cup,5,285
433177,Bukayo Saka,24/25,Premier League,25,1736
433177,Bukayo Saka,24/25,UEFA Champions League,9,764
433177,Bukayo Saka,24/25,EFL Cup,3,119
433177,Bukayo Saka,23/24,Premier League,35,2936
433177,Bukayo Saka,23/24,UEFA Champions League,9,725
433177,Bukayo Saka,23/24,FA Cup,1,90
433177,Bukayo Saka,23/24,EFL Cup,1,24
433177,Bukayo Saka,23/24,Community Shield,1,90
433177,Bukayo Saka,22/23,Premier League,38,3194
433177,Bukayo Saka,22/23,Europa League,8,401
433177,Bukayo Saka,22/23,FA Cup,2,149
433177,Bukayo Saka,21/22,Premier League,38,2994
433177,Bukayo Saka,21/22,EFL Cup,4,275
433177,Bukayo Saka,21/22,FA Cup,1,90
433177,Bukayo Saka,20/21,Premier League,32,2561
433177,Bukayo Saka,20/21,Europa League,9,704
433177,Bukayo Saka,20/21,FA Cup,2,86
433177,Bukayo Saka,20/21,EFL Cup,2,173
433177,Bukayo Saka,20/21,Community Shield,1,82
433177,Bukayo Saka,19/20,FA Cup,4,271
433177,Bukayo Saka,19/20,Premier League,26,1753
433177,Bukayo Saka,19/20,Europa League,6,545
433177,Bukayo Saka,19/20,EFL Cup,2,135
433177,Bukayo Saka,19/20,Premier League 2,1,64
503987,Noni Madueke,25/26,Premier League,26,1217
503987,Noni Madueke,25/26,FA Cup,4,271
503987,Noni Madueke,25/26,EFL Cup,3,160
503987,Noni Madueke,24/25,Conference League,5,258
503987,Noni Madueke,24/25,Premier League,32,2047
503987,Noni Madueke,24/25,FA Cup,1,16
503987,Noni Madueke,24/25,EFL Cup,1,33
503987,Noni Madueke,24/25,UECL Qualifiers,2,95
503987,Noni Madueke,23/24,Premier League,23,1053
503987,Noni Madueke,23/24,FA Cup,6,325
503987,Noni Madueke,23/24,EFL Cup,5,215
503987,Noni Madueke,22/23,Premier League,12,646
503987,Noni Madueke,22/23,Eredivisie,5,277
503987,Noni Madueke,22/23,KNVB Beker,1,90
503987,Noni Madueke,22/23,Europa League,3,105
503987,Noni Madueke,21/22,Eredivisie,18,826
503987,Noni Madueke,21/22,KNVB Beker,2,130
503987,Noni Madueke,21/22,Conference League,5,270
503987,Noni Madueke,21/22,Europa League,3,125
503987,Noni Madueke,21/22,Champions League Qu.,6,443
503987,Noni Madueke,21/22,Johan Cruijff Schaal,1,73
503987,Noni Madueke,20/21,Eredivisie,24,960
503987,Noni Madueke,20/21,Europa League,5,248
503987,Noni Madueke,20/21,KNVB Beker,1,72
503987,Noni Madueke,20/21,Europa League Qualifying,2,5
503987,Noni Madueke,19/20,Eredivisie,4,116
503987,Noni Madueke,19/20,Keuken Kampioen Divisie,6,464
503987,Noni Madueke,19/20,Premier League Int. Cup U21,2,180
503987,Noni Madueke,19/20,U19 Div. 1 Fall,11,972
503987,Noni Madueke,19/20,U19 Cup Netherlands,1,90
1187629,Max Dowman,25/26,Premier League,6,153
1187629,Max Dowman,25/26,FA Cup,2,167
1187629,Max Dowman,25/26,EFL Cup,2,98
1187629,Max Dowman,25/26,Premier League 2,3,209
1187629,Max Dowman,25/26,UEFA Youth League,2,180
1187629,Max Dowman,24/25,U18 Premier League,15,1292
1187629,Max Dowman,24/25,FA Youth Cup,3,330
1187629,Max Dowman,24/25,Premier League 2,1,6
1187629,Max Dowman,24/25,UEFA Youth League,4,317
1187629,Max Dowman,23/24,U18 Premier League,7,482
325443,Viktor Gyökeres,25/26,Premier League,36,2231
325443,Viktor Gyökeres,25/26,FA Cup,2,75
325443,Viktor Gyökeres,25/26,EFL Cup,4,260
325443,Viktor Gyökeres,24/25,Taça de Portugal,7,493
325443,Viktor Gyökeres,24/25,Liga Portugal,33,2804
325443,Viktor Gyökeres,24/25,UEFA Champions League,8,606
325443,Viktor Gyökeres,24/25,Allianz Cup,3,225
325443,Viktor Gyökeres,24/25,Supertaça,1,120
325443,Viktor Gyökeres,23/24,Taça de Portugal,6,477
325443,Viktor Gyökeres,23/24,Liga Portugal,33,2915
325443,Viktor Gyökeres,23/24,Europa League,9,622
325443,Viktor Gyökeres,23/24,Allianz Cup,2,155
325443,Viktor Gyökeres,22/23,Championship Play-Offs,3,300
325443,Viktor Gyökeres,22/23,Championship,46,4022
325443,Viktor Gyökeres,22/23,FA Cup,1,55
325443,Viktor Gyökeres,21/22,Championship,45,3601
325443,Viktor Gyökeres,21/22,FA Cup,2,121
325443,Viktor Gyökeres,20/21,Championship,19,754
325443,Viktor Gyökeres,20/21,FA Cup,1,90
325443,Viktor Gyökeres,20/21,Championship,11,276
325443,Viktor Gyökeres,20/21,EFL Cup,3,243
325443,Viktor Gyökeres,19/20,2. Bundesliga,26,1678
325443,Viktor Gyökeres,19/20,DFB-Pokal,2,147
309400,Kai Havertz,25/26,Premier League,12,583
309400,Kai Havertz,25/26,FA Cup,3,162
309400,Kai Havertz,25/26,EFL Cup,3,95
309400,Kai Havertz,24/25,Premier League,23,1875
309400,Kai Havertz,24/25,UEFA Champions League,8,561
309400,Kai Havertz,24/25,EFL Cup,4,253
309400,Kai Havertz,24/25,FA Cup,1,120
309400,Kai Havertz,23/24,Premier League,37,2640
309400,Kai Havertz,23/24,UEFA Champions League,10,832
309400,Kai Havertz,23/24,FA Cup,1,88
309400,Kai Havertz,23/24,EFL Cup,2,180
309400,Kai Havertz,23/24,Community Shield,1,87
309400,Kai Havertz,22/23,Premier League,35,2579
309400,Kai Havertz,22/23,UEFA Champions League,10,617
309400,Kai Havertz,22/23,FA Cup,1,45
309400,Kai Havertz,22/23,EFL Cup,1,15
309400,Kai Havertz,21/22,Premier League,29,1811
309400,Kai Havertz,21/22,FA Cup,3,178
309400,Kai Havertz,21/22,UEFA Champions League,9,672
309400,Kai Havertz,21/22,EFL Cup,3,255
309400,Kai Havertz,21/22,Club World Cup,2,210
309400,Kai Havertz,21/22,UEFA Super Cup,1,120
309400,Kai Havertz,20/21,UEFA Champions League,12,787
309400,Kai Havertz,20/21,Premier League,27,1520
309400,Kai Havertz,20/21,FA Cup,5,147
309400,Kai Havertz,20/21,EFL Cup,1,66
309400,Kai Havertz,19/20,Europa League,5,450
309400,Kai Havertz,19/20,DFB-Pokal,5,450
309400,Kai Havertz,19/20,Bundesliga,30,2463
309400,Kai Havertz,19/20,UEFA Champions League,5,434
363205,Gabriel Jesus,25/26,Premier League,14,421
363205,Gabriel Jesus,25/26,FA Cup,4,309
